,Time_Since_First_Payload,Starlink,OneWeb,Kuiper
2629,2629,8410.0,,
2630,2630,8410.0,,
2631,2631,8438.0,,
2632,2632,8438.0,,
2633,2633,8438.0,,
2634,2634,8492.0,,
2635,2635,8492.0,,
2636,2636,8492.0,,
2637,2637,8546.0,,
2638,2638,8574.0,,
2639,2639,8574.0,,
2640,2640,8600.0,,
2641,2641,8600.0,,
2642,2642,8600.0,,
2643,2643,8600.0,,
2644,2644,8600.0,,
2645,2645,8623.0,,
2646,2646,8623.0,,
2647,2647,8650.0,,
2648,2648,8673.0,,
2649,2649,8673.0,,
2650,2650,8673.0,,
2651,2651,8697.0,,
2652,2652,8724.0,,
2653,2653,8724.0,,
2654,2654,8724.0,,
2655,2655,8751.0,,
2656,2656,8751.0,,
2657,2657,8751.0,,
2658,2658,8774.0,,
2659,2659,8801.0,,
2660,2660,8801.0,,
2661,2661,8801.0,,
2662,2662,8801.0,,
2663,2663,8827.0,,
2664,2664,8827.0,,
2665,2665,8850.0,,
2666,2666,8850.0,,
2667,2667,8850.0,,
2668,2668,8899.0,,
2669,2669,8899.0,,
2670,2670,8899.0,,
2671,2671,8899.0,,
2672,2672,8925.0,,
2673,2673,8953.0,,
2674,2674,8953.0,,
2675,2675,8953.0,,
2676,2676,8953.0,,
2677,2677,8953.0,,
2678,2678,8980.0,,
2679,2679,8980.0,,
2680,2680,9007.0,,
2681,2681,9007.0,,
2682,2682,9007.0,,
2683,2683,9060.0,,
2684,2684,9060.0,,
2685,2685,9060.0,,
2686,2686,9060.0,,
2687,2687,9087.0,,
2688,2688,9087.0,,
2689,2689,9087.0,,
2690,2690,9087.0,,
2691,2691,9087.0,,
2692,2692,9087.0,,
2693,2693,9115.0,,
2694,2694,9115.0,,
2695,2695,9115.0,,
2696,2696,9115.0,,
2697,2697,9115.0,,
2698,2698,9115.0,,
2699,2699,9115.0,,
2700,2700,9115.0,,
2701,2701,9141.0,,
2702,2702,9141.0,,
2703,2703,9141.0,,
2704,2704,9165.0,,
2705,2705,9165.0,,
2706,2706,9165.0,,
2707,2707,9165.0,,
2708,2708,9165.0,,
2709,2709,9165.0,,
2710,2710,9165.0,,
2711,2711,9193.0,,
2712,2712,9217.0,,
2713,2713,9217.0,,
2714,2714,9217.0,,
2715,2715,9245.0,,
2716,2716,9264.0,,
2717,2717,9264.0,,
2718,2718,9264.0,,
2719,2719,9264.0,,
2720,2720,9292.0,,
2721,2721,9292.0,,
2722,2722,9292.0,,
2723,2723,9292.0,,
2724,2724,9292.0,,
2725,2725,9292.0,,
2726,2726,9292.0,,
2727,2727,9292.0,,
2728,2728,9292.0,,
2729,2729,9292.0,,
2730,2730,9344.0,,
2731,2731,9344.0,,
2732,2732,9344.0,,
2733,2733,9344.0,,
2734,2734,9368.0,,
2735,2735,9368.0,,
2736,2736,9368.0,,
2737,2737,9368.0,,
2738,2738,9392.0,,
2739,2739,9392.0,,
2740,2740,9392.0,,
2741,2741,9392.0,,
2742,2742,9392.0,,
2743,2743,9420.0,,
2744,2744,9448.0,,
2745,2745,9448.0,,
2746,2746,9472.0,,
2747,2747,9500.0,,
2748,2748,9500.0,,
2749,2749,9500.0,,
2750,2750,9552.0,,
2751,2751,9552.0,,
2752,2752,9580.0,,
2753,2753,9604.0,,
2754,2754,9604.0,,
2755,2755,9604.0,,
2756,2756,9604.0,,
2757,2757,9604.0,,
2758,2758,9604.0,,
2759,2759,9604.0,,
2760,2760,9628.0,,
2761,2761,9628.0,,
2762,2762,9628.0,,
2763,2763,9628.0,,
2764,2764,9628.0,,
2765,2765,9656.0,,
2766,2766,9680.0,,
2767,2767,9680.0,,
2768,2768,9708.0,,
2769,2769,9708.0,,
2770,2770,9708.0,,
2771,2771,9708.0,,
2772,2772,9736.0,,
2773,2773,9760.0,,
2774,2774,9760.0,,
2775,2775,9760.0,,
2776,2776,9788.0,,
2777,2777,9788.0,,
2778,2778,9788.0,,
2779,2779,9788.0,,
2780,2780,9816.0,,
2781,2781,9816.0,,
2782,2782,9816.0,,
2783,2783,9816.0,,
2784,2784,9844.0,,
2785,2785,9872.0,,
2786,2786,9872.0,,
2787,2787,9872.0,,
2788,2788,9872.0,,
2789,2789,9872.0,,
2790,2790,9872.0,,
2791,2791,9872.0,,
2792,2792,9872.0,,
2793,2793,9900.0,,
2794,2794,9900.0,,
2795,2795,9900.0,,
2796,2796,9956.0,,
2797,2797,9956.0,,
2798,2798,9956.0,,
2799,2799,9984.0,,
2800,2800,9984.0,,
2801,2801,9984.0,,
2802,2802,10012.0,,
2803,2803,10040.0,,
2804,2804,10040.0,,
2805,2805,10068.0,,
2806,2806,10097.0,,
2807,2807,10097.0,,
2808,2808,10125.0,,
2809,2809,10125.0,,
2810,2810,10125.0,,
2811,2811,10125.0,,
2812,2812,10125.0,,
2813,2813,10125.0,,
2814,2814,10182.0,,
2815,2815,10182.0,,
2816,2816,10182.0,,
2817,2817,10211.0,,
2818,2818,10211.0,,
2819,2819,10240.0,,
2820,2820,10240.0,,
2821,2821,10240.0,,
2822,2822,10240.0,,
2823,2823,10298.0,,
2824,2824,10298.0,,
2825,2825,10298.0,,
2826,2826,10327.0,,
2827,2827,10327.0,,
2828,2828,10327.0,,
2829,2829,10356.0,,
2830,2830,10385.0,,
2831,2831,10413.0,,
