,Time_Since_First_Payload,Starlink,OneWeb,Kuiper
922,922,500.0,288.0,
923,923,500.0,288.0,
924,924,500.0,288.0,
925,925,500.0,288.0,
926,926,500.0,288.0,
927,927,500.0,288.0,
928,928,500.0,288.0,
929,929,500.0,288.0,
930,930,500.0,322.0,
931,931,500.0,322.0,
932,932,500.0,322.0,
933,933,500.0,322.0,
934,934,500.0,322.0,
935,935,500.0,322.0,
936,936,500.0,322.0,
937,937,500.0,322.0,
938,938,500.0,322.0,
939,939,500.0,322.0,
940,940,500.0,322.0,
941,941,500.0,322.0,
942,942,500.0,322.0,
943,943,500.0,322.0,
944,944,500.0,322.0,
945,945,500.0,322.0,
946,946,500.0,322.0,
947,947,500.0,322.0,
948,948,500.0,322.0,
949,949,500.0,322.0,
950,950,500.0,322.0,
951,951,500.0,322.0,
952,952,500.0,322.0,
953,953,500.0,322.0,
954,954,500.0,322.0,
955,955,500.0,322.0,
956,956,500.0,322.0,
957,957,500.0,322.0,
958,958,500.0,322.0,
959,959,500.0,322.0,
960,960,500.0,358.0,
961,961,500.0,358.0,
962,962,500.0,358.0,
963,963,500.0,358.0,
964,964,500.0,358.0,
965,965,500.0,358.0,
966,966,500.0,358.0,
967,967,500.0,358.0,
968,968,500.0,358.0,
969,969,500.0,358.0,
970,970,500.0,358.0,
971,971,500.0,358.0,
972,972,500.0,358.0,
973,973,500.0,358.0,
974,974,500.0,358.0,
975,975,500.0,358.0,
976,976,500.0,358.0,
977,977,500.0,358.0,
978,978,500.0,358.0,
979,979,500.0,358.0,
980,980,500.0,358.0,
981,981,500.0,358.0,
982,982,500.0,358.0,
983,983,500.0,358.0,
984,984,500.0,358.0,
985,985,500.0,358.0,
986,986,500.0,358.0,
987,987,500.0,358.0,
988,988,500.0,358.0,
989,989,500.0,358.0,
990,990,500.0,358.0,
991,991,500.0,358.0,
992,992,500.0,358.0,
993,993,500.0,358.0,
994,994,500.0,358.0,
995,995,500.0,358.0,
996,996,500.0,358.0,
997,997,500.0,358.0,
998,998,500.0,358.0,
999,999,500.0,358.0,
1000,1000,500.0,358.0,
