Launch_Tag,Launch_JD,Launch_Date,LV_Type,Variant,Flight_ID,Flight,Mission,FlightCode,Platform,Launch_Site,Launch_Pad,Ascent_Site,Ascent_Pad,Apogee,Apoflag,Range,RangeFlag,Dest,OrbPay,Agency,LaunchCode,FailCode,Group,Category,LTCite,Cite,Notes,Simple_Orbit,Launch_Vehicle_Family,Launch_Vehicle_Simplified,State,Country,Launch_Site_Parent,Launch_Site_Name,Payload_Mass,Orbit_Canonical_Date,Perigee,Inc,OpOrbit,First_Simple_Payload_Category,First_Payload_Class,General_Launch_Payload_Type
1965-049,2438936.91,1965-06-25,Voskhod 11A57,-,G 15000- 10,Kosmos-69,Zenit-4 No. 4,-,-,NIIP-5,LC1,-,-,309.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1965-06-27,205.0,64.89,LLEO/I,Observation,D,Eastern Military
1965-F08,2438954.96,1965-07-13,Vostok 8A92,-,R 15002- 05,-,Zenit-2 No. 28,-,-,NIIP-5,LC31,-,-,,?,    -, ,-,4.7,RVSN,OF,S2G,G,Sat LEO O,RML,NK96-10-65,Pitch malfunction,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,,,,,,,,Eastern Government
1965-061,2438975.96,1965-08-03,Voskhod 11A57,-,U 15001- 01,Kosmos-77,Zenit-4 No. 13,-,-,NIIP-5,LC31,-,-,279.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1965-08-06,199.0,51.8,LLEO/I,Observation,D,Eastern Military
1965-066,2438986.96,1965-08-14,Vostok 8A92,-,U 15001- 02,Kosmos-78,Zenit-2 No. 30,-,-,NIIP-5,LC31,-,-,304.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,AK15,NK96-10-65,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1965-08-18,199.0,68.97,LLEO/I,Observation,D,Eastern Military
1965-069,2438997.92,1965-08-25,Voskhod 11A57,-,R 15001- 06,Kosmos-79,Zenit-4 No. 7,-,-,NIIP-5,LC1,-,-,338.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1965-08-28,205.0,64.9,LLEO/I,Observation,D,Eastern Military
1965-071,2439012.9,1965-09-09,Voskhod 11A57,-,R 15001- 02,Kosmos-85,Zenit-4 No. 8,-,-,NIIP-5,LC31,-,-,285.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1965-09-09,203.0,64.95,LLEO/I,Observation,D,Eastern Military
1965-075,2439026.88,1965-09-23,Voskhod 11A57,-,R 15001- 03,Kosmos-91,Zenit-4 No. 9,-,-,NIIP-5,LC31,-,-,324.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1965-09-23,204.0,64.98,LLEO/I,Observation,D,Eastern Military
1965-083,2439049.84,1965-10-16,Voskhod 11A57,-,U 15001- 04,Kosmos-92,Zenit-4 No. 16,-,-,NIIP-5,LC31,-,-,334.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1965-10-16,201.0,65.0,LLEO/I,Observation,D,Eastern Military
1965-085,2439061.84,1965-10-28,Voskhod 11A57,-,U 15001- 03,Kosmos-94,Zenit-4 No. 15,-,-,NIIP-5,LC31,-,-,271.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1965-10-28,205.0,65.0,LLEO/I,Observation,D,Eastern Military
1965-097,2439091.85,1965-11-27,Vostok 8A92,-,U 15001- 05,Kosmos-98,Zenit-2 No. 31,-,-,NIIP-5,LC31,-,-,547.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,AK15,NK96-10-65,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1965-11-28,205.0,65.03,LLEO/I,Observation,D,Eastern Military
1965-103,2439104.84,1965-12-10,Vostok 8A92,-,U 15001- 04,Kosmos-99,Zenit-2 No. 32,-,-,NIIP-5,LC31,-,-,309.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,AK15,NK96-10-65,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1965-12-10,203.0,65.0,LLEO/I,Observation,D,Eastern Military
1965-106,2439111.6,1965-12-17,Vostok 8A92M,?,R 15000- 31,Kosmos-100,Meteor 11F614 No. 3,-,-,NIIP-5,LC31,-,-,656.0, ,    -, ,-,1.25,RVSN,OS,-,G,Sat LEO O,AK15,Kosmodrom6-15,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,1250.0,1966-01-23,629.0,65.0,LEO/I,Observation,D,Eastern Military
1965-111,2439122.43,1965-12-27,Vostok-2A 11A510,-,G 15000- 01,Kosmos-102,4Ya11 (US-A),-,-,NIIP-5,LC31,-,-,269.0, ,    -, ,-,3.6,RVSN,OS,-,G,Sat LEO S,AK15,Kosmodrom6-15,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,3600.0,1965-12-27,203.0,65.0,LLEO/I,Tech Demo,D,Eastern Military
1966-001,2439132.85,1966-01-07,Vostok 8A92,-,U 15001- 08,Kosmos-104,Zenit-2 No. 36,-,-,NIIP-5,LC31,-,-,380.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,AK15,NK96-10-65,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1966-01-08,193.0,65.0,LLEO/I,Observation,D,Eastern Military
1966-003,2439147.85,1966-01-22,Vostok 8A92,-,U 15001- 10,Kosmos-105,Zenit-2 No. 38,-,-,NIIP-5,LC31,-,-,310.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,AK15,NK96-10-65,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1966-01-23,204.0,65.01,LLEO/I,Observation,D,Eastern Military
1966-010,2439166.86,1966-02-10,Vostok 8A92,-,U 15001- 06,Kosmos-107,Zenit-2 No. 34,-,-,NIIP-5,LC31,-,-,307.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,AK15,NK96-10-65,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1966-02-12,204.0,64.96,LLEO/I,Observation,D,Eastern Military
1966-014,2439175.87,1966-02-19,Voskhod 11A57,-,U 15001- 02,Kosmos-109,Zenit-4 No. 14,-,-,NIIP-5,LC31,-,-,288.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1966-02-21,204.0,64.93,LLEO/I,IMG/BIO,D,Eastern Military
1966-015,2439179.34,1966-02-22,Voskhod 11A57,-,R 15000- 06,Kosmos-110,Voskhod 3KV No. 5,-,-,NIIP-5,LC31,-,-,879.0, ,    -, ,-,5.35,RVSN,OS,-,G,Sat LEO O,VSA074,Kosmodrom6-15,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2550.0,1966-02-23,192.0,51.85,LLEO/I,SS/BIO,C,Eastern Government
1966-021,2439201.94,1966-03-17,Vostok 8A92,-,U 15001- 09,Kosmos-112,Zenit-2 No. 37,-,-,NIIP-53,LC41/1,-,-,565.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,NK96-10-65,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2100.0,1966-03-17,207.0,72.1,LLEO/I,Observation,D,Eastern Military
1966-023,2439205.9,1966-03-21,Voskhod 11A57,-,U 15001- 05,Kosmos-113,Zenit-4 No. 17,-,-,NIIP-5,LC31,-,-,313.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1966-03-21,207.0,64.9,LLEO/I,Observation,D,Eastern Military
1966-028,2439221.99,1966-04-06,Voskhod 11A57,-,U 15001- 07 *,Kosmos-114,Zenit-4 No. 19,-,-,NIIP-53,LC41/1,-,-,353.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1966-04-06,201.0,72.9,LLEO/I,Observation,D,Eastern Military
1966-033,2439235.94,1966-04-20,Vostok 8A92,-,U 15001- 07,Kosmos-115,Zenit-2 No. 35,-,-,NIIP-5,LC31,-,-,286.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,AK15,NK96-10-65,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1966-04-22,187.0,65.03,LLEO/I,Observation,D,Eastern Military
1966-037,2439251.96,1966-05-06,Vostok 8A92,-,N 15001- 01,Kosmos-117,Zenit-2 No. 39,-,-,NIIP-5,LC31,-,-,296.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,AK15,NK96-10-65,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1966-05-08,204.0,64.95,LLEO/I,Observation,D,Eastern Military
1966-038,2439257.09,1966-05-11,Vostok 8A92M,-,R 15000- 32,Kosmos-118,Meteor 11F614 No. 4,-,-,NIIP-5,LC31,-,-,654.0, ,    -, ,-,1.25,RVSN,OS,-,G,Sat LEO O,AK15,Kosmodrom6-15,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,1250.0,1966-06-17,586.0,65.01,LEO/I,Observation,D,Eastern Military
1966-F06,2439262.96,1966-05-17,Voskhod 11A57,-,U 15001- 06,-,Zenit-4 No. 18,-,-,NIIP-53,LC41/1,-,-,,?,    -, ,-,5.65,RVSN,OF,S1P,G,Sat LEO O,AK15,AVMNLJ,Blok G engine failed T+1:38,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,,,,,,,,Eastern Government
1966-050,2439284.96,1966-06-08,Voskhod 11A57,-,N 15001- 13,Kosmos-120,Zenit-2 No. 41,-,-,NIIP-5,LC31,-,-,286.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,AK15,NK96-10-65,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1966-06-10,200.0,51.79,LLEO/I,Observation,D,Eastern Military
1966-054,2439293.96,1966-06-17,Voskhod 11A57,-,U 15001- 08,Kosmos-121,Zenit-4 No. 20,-,-,NIIP-53,LC41/1,-,-,325.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1966-06-21,203.0,72.85,LLEO/I,Observation,D,Eastern Military
1966-057,2439301.94,1966-06-25,Vostok 8A92M,-,R 15000- 21,Kosmos-122,Meteor 11F614 No. 5,-,-,NIIP-5,LC31,-,-,653.0, ,    -, ,-,1.25,RVSN,OS,-,G,Sat LEO O,AK15/RAEX,Kosmodrom6-15,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,1250.0,1966-07-29,583.0,64.98,LEO/I,Observation,D,Eastern Military
1966-064,2439320.93,1966-07-14,Voskhod 11A57,-,N 15001- 14,Kosmos-124,Zenit-2 No. 42,-,-,NIIP-5,LC31,-,-,285.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,AK15,NK96-10-65,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1966-07-16,204.0,51.78,LLEO/I,Observation,D,Eastern Military
1966-067,2439326.87,1966-07-20,Vostok-2A 11A510,-,G 15000- 02,Kosmos-125,US-A,-,-,NIIP-5,LC31,-,-,257.0, ,    -, ,-,3.6,RVSN,OS,-,G,Sat LEO S,AK15,Kosmodrom6-15,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,3600.0,1966-07-22,200.0,64.99,LLEO/I,Observation,D,Eastern Military
1966-068,2439334.95,1966-07-28,Voskhod 11A57,-,N 15001- 01,Kosmos-126,Zenit-4 No. 21,-,-,NIIP-5,LC31,-,-,338.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1966-08-05,207.0,51.77,LLEO/I,Observation,D,Eastern Military
1966-071,2439345.98,1966-08-08,Voskhod 11A57,-,N 15001- 02,Kosmos-127,Zenit-4 No. 22,-,-,NIIP-5,LC31,-,-,265.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1966-08-11,202.0,51.83,LLEO/I,Observation,D,Eastern Military
1966-079,2439364.91,1966-08-27,Voskhod 11A57,-,N 15001- 03,Kosmos-128,Zenit-4 No. 23,-,-,NIIP-5,LC1?,-,-,319.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15/RAE,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1966-08-27,213.0,64.99,LLEO/I,Observation,D,Eastern Military
1966-F09,2439384.9,1966-09-16,Vostok 8A92,-,N 15001- 02,-,Zenit-2 No. 40,-,-,NIIP-5,LC31,-,-,,?,    -, ,-,4.7,RVSN,OF,S1P,G,Sat LEO O,AK15,NK96-10-65,Blok D engine failed,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,,,,,,,,Eastern Government
1966-091,2439413.01,1966-10-14,Vostok 8A92,-,N 15001- 07,Kosmos-129,Zenit-2 No. 33,-,-,NIIP-53,LC41/1,-,-,312.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,NK96-10-65,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2100.0,1966-10-14,180.0,64.65,LLEO/I,Observation,D,Eastern Military
1966-093,2439418.87,1966-10-20,Voskhod 11A57,-,N 15001- 04,Kosmos-130,Zenit-4 No. 24,-,-,NIIP-5,LC31,-,-,314.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1966-10-23,208.0,64.95,LLEO/I,Observation,D,Eastern Military
1966-105,2439441.91,1966-11-12,Voskhod 11A57,-,N 15001- 05,Kosmos-131,Zenit-4 No. 25,-,-,NIIP-53,LC41/1,-,-,334.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1966-11-14,201.0,72.86,LLEO/I,Observation,D,Eastern Military
1966-106,2439448.83,1966-11-19,Vostok 8A92,-,N 15001- 08,Kosmos-132,Zenit-2 No. 46,-,-,NIIP-5,LC31,-,-,266.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,AK15,NK96-10-65,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1966-11-21,201.0,64.99,LLEO/I,Observation,D,Eastern Military
1966-107,2439457.96,1966-11-28,Soyuz 11A511,-,U 15000- 02,Kosmos-133,Soyuz 7K-OK No. 2,-,-,NIIP-5,LC31,-,-,219.0, ,    -, ,-,6.35,RVSN,OS,-,G,Sat LEO O,NK0204-71,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2800.0,1966-11-29,173.0,51.83,LLEO/I,Other,C,Eastern Government
1966-108,2439462.84,1966-12-03,Voskhod 11A57,-,N 15001- 06,Kosmos-134,Zenit-4 No. 26,-,-,NIIP-5,LC31,-,-,291.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1966-12-05,205.0,64.96,LLEO/I,Observation,D,Eastern Military
1966-F12,2439473.96,1966-12-14,Soyuz 11A511,-,U 15000- 01,-,Soyuz No. 1,-,-,NIIP-5,LC31,-,-,, ,    -, ,-,3.5,RVSN,OF,PE,G,Sat LEO O,NK0204-71,AVMNLJ,"Scrub, escape sys fired, explode",LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,,,,,,,,Eastern Government
1966-115,2439479.0,1966-12-19,Vostok 8A92,-,N 15001- 09,Kosmos-136,Zenit-2 No. 47,-,-,NIIP-53,LC41/1,-,-,285.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,NK96-10-65,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2100.0,1966-12-22,193.0,64.58,LLEO/I,Observation,D,Eastern Military
1967-004,2439510.03,1967-01-19,Vostok 8A92,-,N 15001- 05,Kosmos-138,Zenit-2 No. 43,-,-,NIIP-53,LC41/1,-,-,276.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,NK96-10-65,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2100.0,1967-01-21,190.0,64.56,LLEO/I,Observation,D,Eastern Military
1967-009,2439528.64,1967-02-07,Soyuz 11A511,-,U 15000- 03,Kosmos-140,Soyuz No. 3,-,-,NIIP-5,LC1,-,-,217.0, ,    -, ,-,6.35,RVSN,OS,-,G,Sat LEO O,NK0204-71,NK9703-56,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2800.0,1967-02-08,166.0,51.65,LLEO/I,Other,C,Eastern Government
1967-012,2439529.93,1967-02-08,Voskhod 11A57,-,N 15001- 09,Kosmos-141,Zenit-4 No. 29,-,-,NIIP-53,LC41/1,-,-,315.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1967-02-13,203.0,72.87,LLEO/I,Observation,D,Eastern Military
1967-017,2439548.86,1967-02-27,Vostok 8A92,-,U 15001- 03,Kosmos-143,Zenit-2 No. 45,-,-,NIIP-5,LC1,-,-,294.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,NK96-10-65,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1967-03-01,202.0,64.98,LLEO/I,Observation,D,Eastern Military
1967-018,2439550.11,1967-02-28,Vostok 8A92M,?,N 15000- 55,Kosmos-144,Meteor 11F614 No. 6,-,-,NIIP-53,LC41/1,-,-,633.0, ,    -, ,-,1.25,RVSN,OS,-,G,Sat LEO O,PL-WWW,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,1250.0,1967-04-01,581.0,81.2,LEO/I,Observation,D,Eastern Military
1967-022,2439563.01,1967-03-13,Vostok 8A92,-,N 15001- 06,Kosmos-147,Zenit-2 No. 44,-,-,NIIP-53,LC41/1,-,-,284.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,NK96-10-65,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2100.0,1967-03-15,199.0,64.56,LLEO/I,Observation,D,Eastern Military
1967-025,2439572.03,1967-03-22,Voskhod 11A57,-,N 15001- 07,Kosmos-150,Zenit-4 No. 27,-,-,NIIP-53,LC41/1,-,-,352.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,RAE,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1967-03-24,199.0,65.64,LLEO/I,Observation,D,Eastern Military
1967-030,2439585.08,1967-04-04,Vostok 8A92,-,Ya15001- 01,Kosmos-153,Zenit-2 No. 48,-,-,NIIP-53,LC41/1,-,-,273.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,NK96-10-65,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2100.0,1967-04-07,197.0,64.59,LLEO/I,Observation,D,Eastern Military
1967-033,2439592.95,1967-04-12,Voskhod 11A57,-,N 15001- 08,Kosmos-155,Zenit-4 No. 28,-,-,NIIP-5,LC1,-,-,271.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,NK0204-71,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1967-04-15,202.0,51.79,LLEO/I,Observation,D,Eastern Military
1967-037,2439603.52,1967-04-23,Soyuz 11A511,-,U 15000- 04,Soyuz-1,Soyuz No. 4,-,-,NIIP-5,LC1,-,-,210.0, ,    -, ,-,6.45,RVSN,OS,-,G,Sat LEO O,JCM,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2800.0,1967-04-23,194.0,51.63,LLEO/I,Other,C,Eastern Government
1967-039,2439608.03,1967-04-27,Vostok 8A92M,-,R 15000- 22,Kosmos-156,Meteor 11F614 No. 7,-,-,NIIP-53,LC41/1,-,-,640.0, ,    -, ,-,1.25,RVSN,OS,-,G,Sat LEO O,PL-WWW,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,1250.0,1967-06-04,582.0,81.19,LEO/I,Observation,D,Eastern Military
1967-044,2439622.94,1967-05-12,Vostok 8A92,-,Ya15001- 02,Kosmos-157,Zenit-2 No. 49,-,-,NIIP-5,LC1,-,-,283.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,NK96-10-65,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1967-05-16,200.0,51.25,LLEO/I,Observation,D,Eastern Military
1967-049,2439633.08,1967-05-22,Voskhod 11A57,-,Ya15001- 12,Kosmos-161,Zenit-4 No. 31,-,-,NIIP-53,LC41/1,-,-,320.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1967-05-24,199.0,65.65,LLEO/I,Observation,D,Eastern Military
1967-054,2439642.94,1967-06-01,Voskhod 11A57,-,Ya15001- 11,Kosmos-162,Zenit-4 No. 30,-,-,NIIP-5,LC1,-,-,275.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1967-06-03,191.0,51.71,LLEO/I,Observation,D,Eastern Military
1967-057,2439650.04,1967-06-08,Voskhod 11A57,-,Ya15001- 04,Kosmos-164,Zenit-2 No. 50,-,-,NIIP-53,LC41/1,-,-,296.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,NK96-10-65,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2100.0,1967-06-12,196.0,65.64,LLEO/I,Observation,D,Eastern Military
1967-F06,2439661.96,1967-06-20,Voskhod 11A57,-,Ya15001- 13,-,Zenit-4 No. 32,-,-,NIIP-53,LC41/1,-,-,,?,    -, ,-,5.65,RVSN,OF,S1S,G,Sat LEO O,AK15,AVMNLJ,Bad sep,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,,,,,,,,Eastern Government
1967-067,2439675.75,1967-07-04,Voskhod 11A57,-,Ya15001- 05,Kosmos-168,Zenit-2 No. 52,-,-,NIIP-5,LC31,-,-,261.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,NK96-10-65,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1967-07-05,198.0,51.8,LLEO/I,Observation,D,Eastern Military
1967-F08,2439692.75,1967-07-21,Voskhod 11A57,-,Ya15001- 14,-,Zenit-4 No. 33,-,-,NIIP-5,LC31,-,-,,?,    -, ,-,5.65,RVSN,OF,S3U,G,Sat LEO O,AK15,AVMNLJ,Early shutdown,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,,,,,,,,Eastern Government
1967-078,2439711.74,1967-08-09,Voskhod 11A57,-,Ya15001- 15,Kosmos-172,Zenit-4 No. 34,-,-,NIIP-5,LC1,-,-,286.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1967-08-13,200.0,51.79,LLEO/I,Observation,D,Eastern Military
1967-F09,2439734.94,1967-09-01,Voskhod 11A57,-,Ya15001- 03,-,Zenit-2 No. 51,-,-,NIIP-53,LC41/1,-,-,,?,    -, ,-,4.7,RVSN,OF,S3P,G,Sat LEO O,NK96-10-65,XPC,Engine failed,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,,,,,,,,Eastern Government
1967-085,2439744.94,1967-09-11,Voskhod 11A57,-,Ya15002- 11,Kosmos-175,Zenit-4 No. 37,-,-,NIIP-53,LC41/1,-,-,362.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2200.0,1967-09-13,202.0,72.88,LLEO/I,Observation,D,Eastern Military
1967-088,2439749.75,1967-09-16,Voskhod 11A57,-,Ya15001- 06,Kosmos-177,Zenit-2 No. 53,-,-,NIIP-5,LC1,-,-,267.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,NK96-10-65,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2100.0,1967-09-20,201.0,51.79,LLEO/I,Observation,D,Eastern Military
1967-093,2439759.93,1967-09-26,Voskhod 11A57,-,Ya15001- 07,Kosmos-180,Zenit-2 No. 54,-,-,NIIP-53,LC41/1,-,-,343.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,NK96-10-65,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2100.0,1967-09-28,203.0,72.88,LLEO/I,Observation,D,Eastern Military
1967-097,2439774.98,1967-10-11,Voskhod 11A57,-,Ya15002- 01,Kosmos-181,Zenit-2 No. 55,-,-,NIIP-53,LC41/1,-,-,321.0, ,    -, ,-,4.7,RVSN,OS,-,G,Sat LEO O,NK96-10-65,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2100.0,1967-10-14,195.0,65.64,LLEO/I,Observation,D,Eastern Military
1967-098,2439779.83,1967-10-16,Voskhod 11A57,-,Ya15001- 17,Kosmos-182,Zenit-4 No. 36,-,-,NIIP-5,LC31,-,-,332.0, ,    -, ,-,5.65,RVSN,OS,-,G,Sat LEO O,AK15,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2200.0,1967-10-19,203.0,64.96,LLEO/I,Observation,D,Eastern Military
1967-102,2439788.45,1967-10-24,Vostok 8A92M,-,N 15000- 56,Kosmos-184,Meteor 11F614 No. 8,-,-,NIIP-53,LC41/1,-,-,638.0, ,    -, ,-,1.25,RVSN,OS,-,G,Sat LEO O,PL-WWW,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,1250.0,1967-11-25,598.0,81.19,LEO/I,Observation,D,Eastern Military
1967-105,2439790.9,1967-10-27,Soyuz 11A511,-,U 15000- 05,Kosmos-186,Soyuz No. 6,-,-,NIIP-5,LC31,-,-,251.0, ,    -, ,-,6.45,RVSN,OS,-,G,Sat LEO O,NK0204-71,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2800.0,1967-10-29,171.0,51.71,LLEO/I,Other,C,Eastern Government
1967-107,2439793.84,1967-10-30,Soyuz 11A511,-,N 15000- 07,Kosmos-188,Soyuz No. 5,-,-,NIIP-5,LC1,-,-,244.0, ,    -, ,-,6.45,RVSN,OS,-,G,Sat LEO O,NK0204-71,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2800.0,1967-11-01,189.0,51.65,LLEO/I,Other,C,Eastern Government
